30	1081.02391425	649	3.33
30	1106.28216363	886	3.22
30	1117.72480227	682	3.51
30	1158.60420162	620	3.26
30	1201.51588805	329	2.97
30	1221.06420483	270	3.32
30	1286.44840552	1515	3.16
30	1379.49353912	24937	3.22 5860.3103
30	1547.43786296	1254	3.23
30	1564.87897318	1358	3.15
30	1586.25618994	1720	2.94
30	1767.55033779	364	3.44
30	1824.45833605	753	3.05
30	1870.99144903	201	1.57
30	1908.31436385	402	2.76
30	1937.68933885	249	5.43
31	147.803614959	399	3.59
31	240.315948967	327	3.18
31	272.769436344	235	5.21
31	425.966944176	13536	2.79
31	480.74459972	792	2.81
31	525.343425128	390	2.94
31	604.428552395	340	3.20
31	655.70086682	194	4.12
31	755.19736652	413	2.83
31	774.684791957	289	4.61
31	878.626951112	241	2.89
31	963.773087013	318	3.00
31	1032.70926954	793	2.88
31	1038.7775317	655	3.44
31	1180.72118202	346	3.53
31	1235.32963433	202	3.27
31	1278.47596635	20051	3.16 5804.1412
31	1335.35770932	9191	3.30
31	1369.87015013	6878	3.17
31	1434.37620446	441	3.44
31	1466.37938863	345	3.71
31	1500.52544134	1141	3.33
31	1599.82545605	1515	3.18
31	1655.0074801	681	3.20
31	1675.56042173	2313	3.12
31	1759.02309979	524	4.04
31	1840.47872042	1197	3.15
31	1873.98278275	295	3.05
31	2005.01105501	234	2.54
32	93.8521299008	272	3.24
32	183.269433366	734	3.40
32	220.265569732	216	4.04
32	364.576961962	417	2.58
32	464.287249908	1924	3.65
32	519.05656692	7101	2.80
32	529.117973582	239	2.72
32	633.194603921	1772	2.68
32	644.797094987	681	2.56
32	767.308757931	2741	2.84
32	787.955067969	312	3.60
32	852.65279951	73680	2.86  5760.5508
32	901.068962479	223	3.74
32	965.213063811	235	4.72
32	1066.42807744	2231	3.16
32	1158.02159066	811	3.58
32	1168.99175901	281	2.82
32	1187.21998042	2294	3.18
32	1199.10771562	327	3.63
32	1380.34074239	1724	3.35
32	1444.37616275	23758	3.29 5739.5196
32	1475.7383967	2733	3.54
32	1489.39202246	352	3.89
32	1540.95626341	475	3.21
32	1707.03753591	232	2.78
32	1768.87397337	202	4.71
32	1832.21851212	2507	3.10
32	1857.22582047	284	3.80
32	1863.27985659	336	3.18
32	1973.23086657	16306	2.87
32	1988.32198668	2535	2.94
33	191.853172387	1678	2.88
33	219.658050967	236	2.72
33	226.2412367	253	2.85
33	299.079982054	223	2.97
33	347.132185316	19491	2.76
33	363.735163549	3304	2.79
33	436.235289995	218	2.15
33	573.565877034	973	2.70
33	686.425260751	264	4.06
33	731.298954037	572	2.87
33	774.009424727	239	3.04
33	860.039837708	239	2.60
33	911.533361584	2378	3.74
33	985.552755609	445	3.70
33	1040.3148765	329	3.30
33	1174.73096786	3014	3.57
33	1223.43989189	5384	3.51
33	1232.31277267	2929	3.34
33	1296.78322426	451	3.61
33	1357.41743249	758	2.92
33	1398.5766908	1009	3.62
33	1449.791205	7707	3.37
33	1585.05889556	1158	3.45
33	1642.17512406	572	3.67
33	1674.59443535	282	3.88
33	1698.37812998	576	4.61
33	1859.01608341	552	3.25
33	1912.25745738	1756	3.13
33	1927.32770672	296	2.28
33	1970.80368663	220	2.29
33	1997.11989496	170	3.00
34	61.3271055909	209	5.79
34	238.556047678	409	3.07
34	297.217754593	1753	2.94
34	313.854921666	257	2.58
34	361.30899945	252	3.06
34	390.514037621	233	4.32
34	478.259132732	4615	2.91
34	514.00895677	1126	2.84
34	616.555519094	585	3.49
34	727.25422609	34899	2.88  5650.7043
34	737.392976042	302	4.14
34	777.637409099	1210	3.12
34	786.389437619	6490	2.99
34	851.454591137	377	3.62
34	988.806809012	529	3.17
34	999.131467441	2910	3.15
34	1046.22597423	651	3.84
34	1064.11977609	1535	3.37
34	1115.73862334	1984	3.55
34	1157.35539968	889	3.73
34	1166.19200374	2863	3.36
34	1231.42419705	695	3.01
34	1292.43533706	292	3.92
34	1316.88608613	382	3.73
34	1447.84193471	636	3.76
34	1501.54176884	2261	3.59
34	1581.93353228	1201	3.51
34	1588.48894638	424	2.83
34	1608.22325611	375	3.48
34	1635.46705537	255	2.71
34	1663.31412707	2625	3.40
34	1738.55037559	4385	3.15
34	1828.87266299	1147	3.17
34	1847.67366854	495	3.48
34	1867.36744007	1064	3.10
34	1898.1674665	300	3.29
34	1915.23450346	430	3.26
34	1976.31511432	40158	3.00 5606.733
34	1985.7613279	328	2.65
34	2016.34351111	194	2.68
35	40.0231965918	905	3.15
35	122.910303114	2126	3.04
35	222.356336974	888	3.08
35	243.121662729	407	3.06
35	264.583705506	857	2.94
35	298.324336158	282	3.34
35	317.178114655	459	3.16
35	384.304157712	55008	2.84 5606.733
35	394.766783752	534	2.95
35	428.125288876	382	2.82
35	455.671280826	559	3.18
35	500.49617309	236	3.94
35	538.705326543	3734	2.75
35	553.083573197	3195	2.88
35	572.704195935	1394	3.13
35	596.773166027	285	3.47
35	629.587026397	940	3.01
35	661.87262645	6769	2.87
35	709.804208143	439	5.12
35	733.541471886	5164	2.86
35	776.473766683	442	3.07
35	920.543588554	5644	3.14
35	970.202350546	16870	3.02 5587.0263
35	1091.96687311	207	4.68
35	1096.86103422	197	5.42
35	1106.16029727	341	2.95
35	1120.29079685	2362	3.35
35	1152.87400892	383	3.59
35	1172.37948869	339	3.77
35	1193.24056187	3946	3.24
35	1217.37268652	929	3.67
35	1241.57589569	3929	3.68
35	1284.16828395	1903	3.31
35	1366.09884785	7042	3.31  5573.3535
35	1389.45813638	29380	3.56
35	1427.78860812	3209	3.58  5571.1913
35	1435.59965661	213	2.98
35	1502.73068353	229	3.92
35	1518.91820869	469	3.90
35	1737.21710593	396	3.42
35	1754.40286125	5096	3.17
35	1781.61075681	44949	3.24 5558.702
35	1791.66368173	3272	3.21
35	1828.03054467	1646	3.08
35	1912.27152107	1442	3.67
36	138.106572853	275	2.07
36	150.193449666	618	3.08
36	156.937064506	2798	3.05
36	186.905179962	28047	3.02
36	197.944061978	2154	2.94
36	237.951080222	1322	3.03
36	330.541188051	1600	3.36
36	508.845598192	2940	2.81
36	603.11502364	523	2.81
36	668.226450311	1451	2.80
36	706.996458107	326	2.94
36	722.982335411	786	4.77
36	729.382531094	208	2.09
36	757.689372005	389	3.12
36	776.864070518	7407	2.83
36	796.376838488	399	3.15
36	827.61958422	297	3.21
36	835.532256579	239	3.17
